run,iteration,algorithm,hv,spacing,archive_size,time
4,22,MOVNS,0.0,0.1336832736182789,20,0.17489075660705566
4,23,MOVNS,0.0,0.1336832736182789,20,0.17489075660705566
4,24,MOVNS,0.0,0.1336832736182789,20,0.17489075660705566
4,25,MOVNS,0.0,0.1336832736182789,20,0.17489075660705566
4,26,MOVNS,0.0,0.1336832736182789,20,0.17489075660705566
4,27,MOVNS,0.0,0.1336832736182789,20,0.17489075660705566
4,28,MOVNS,0.0,0.1336832736182789,20,0.17489075660705566
4,29,MOVNS,0.0,0.1336832736182789,20,0.17489075660705566
4,30,MOVNS,0.0,0.1336832736182789,20,0.17489075660705566
4,1,MOEAD,0.0,0.05892618477761257,50,0.5822949409484863
4,2,MOEAD,0.0,0.05892618477761257,50,1.1513993740081787
4,3,MOEAD,0.0,0.05892618477761257,50,1.7146706581115723
4,4,MOEAD,0.0,0.05892618477761257,50,2.2731964588165283
4,5,MOEAD,0.0,0.05892618477761257,50,2.8462588787078857
4,6,MOEAD,0.0,0.05892618477761257,50,3.4082159996032715
4,7,MOEAD,0.0,0.05892618477761257,50,3.9690003395080566
4,8,MOEAD,0.0,0.05892618477761257,50,4.559946537017822
4,9,MOEAD,0.0,0.05892618477761257,50,5.143615007400513
4,10,MOEAD,0.0,0.05892618477761257,50,5.725829124450684
4,11,MOEAD,0.0,0.05892618477761257,50,6.313539743423462
4,12,MOEAD,0.0,0.05892618477761257,50,6.898566484451294
4,13,MOEAD,0.0,0.05892618477761257,50,7.485301494598389
4,14,MOEAD,0.0,0.05892618477761257,50,8.075868368148804
4,15,MOEAD,0.0,0.05892618477761257,50,8.643916845321655
4,16,MOEAD,0.0,0.05892618477761257,50,9.213345289230347
4,17,MOEAD,0.0,0.05892618477761257,50,9.779640436172485
4,18,MOEAD,0.0,0.05892618477761257,50,10.350778102874756
4,19,MOEAD,0.0,0.05892618477761257,50,10.913285732269287
4,20,MOEAD,0.0,0.05892618477761257,50,11.472313642501831
4,21,MOEAD,0.0,0.05892618477761257,50,12.033519506454468
4,22,MOEAD,0.0,0.05892618477761257,50,12.597580671310425
4,23,MOEAD,0.0,0.05892618477761257,50,13.164455652236938
4,24,MOEAD,0.0,0.05892618477761257,50,13.740449905395508
4,25,MOEAD,0.0,0.05892618477761257,50,14.324111461639404
4,26,MOEAD,0.0,0.05892618477761257,50,14.908559083938599
4,27,MOEAD,0.0,0.05892618477761257,50,15.493052959442139
4,28,MOEAD,0.0,0.05892618477761257,50,16.08521842956543
4,29,MOEAD,0.0,0.05892618477761257,50,16.67149806022644
4,30,MOEAD,0.0,0.05892618477761257,50,17.266562461853027
5,1,MOVNS,0.0,0.18169205994653767,9,0.003446340560913086
5,2,MOVNS,0.0,0.14796930264294442,10,0.017986774444580078
5,3,MOVNS,0.0,0.16055120684448176,10,0.055838584899902344
5,4,MOVNS,0.0,0.1435294780297255,11,0.06503820419311523
5,5,MOVNS,0.0,0.1346512981598705,12,0.08102703094482422
5,6,MOVNS,0.0,0.12488052845250845,12,0.09840512275695801
5,7,MOVNS,0.0,0.14304557999359477,12,0.11316490173339844
5,8,MOVNS,0.0,0.12942092086525397,13,0.12763762474060059
5,9,MOVNS,0.0,0.12942092086525397,13,0.13750839233398438
5,10,MOVNS,0.0,0.11176000038534298,15,0.14843082427978516
5,11,MOVNS,0.0,0.11176000038534298,15,0.14843082427978516
5,12,MOVNS,0.0,0.11176000038534298,15,0.14843082427978516
5,13,MOVNS,0.0,0.11176000038534298,15,0.14843082427978516
5,14,MOVNS,0.0,0.11176000038534298,15,0.14843082427978516
5,15,MOVNS,0.0,0.11176000038534298,15,0.14843082427978516
5,16,MOVNS,0.0,0.11176000038534298,15,0.14843082427978516
5,17,MOVNS,0.0,0.11176000038534298,15,0.14843082427978516
5,18,MOVNS,0.0,0.11176000038534298,15,0.14843082427978516
5,19,MOVNS,0.0,0.11176000038534298,15,0.14843082427978516
5,20,MOVNS,0.0,0.11176000038534298,15,0.14843082427978516
5,21,MOVNS,0.0,0.11176000038534298,15,0.14843082427978516
5,22,MOVNS,0.0,0.11176000038534298,15,0.14843082427978516
5,23,MOVNS,0.0,0.11176000038534298,15,0.14843082427978516
5,24,MOVNS,0.0,0.11176000038534298,15,0.14843082427978516
5,25,MOVNS,0.0,0.11176000038534298,15,0.14843082427978516
5,26,MOVNS,0.0,0.11176000038534298,15,0.14843082427978516
5,27,MOVNS,0.0,0.11176000038534298,15,0.14843082427978516
5,28,MOVNS,0.0,0.11176000038534298,15,0.14843082427978516
5,29,MOVNS,0.0,0.11176000038534298,15,0.14843082427978516
5,30,MOVNS,0.0,0.11176000038534298,15,0.14843082427978516
5,1,MOEAD,0.0,0.06108976588987871,50,0.6437864303588867
5,2,MOEAD,0.0,0.06108976588987871,50,1.2280969619750977
5,3,MOEAD,0.0,0.06108976588987871,50,1.7898368835449219
5,4,MOEAD,0.0,0.06108976588987871,50,2.358203649520874
5,5,MOEAD,0.0,0.06108976588987871,50,2.919764995574951
5,6,MOEAD,0.0,0.06108976588987871,50,3.4786744117736816
5,7,MOEAD,0.0,0.06108976588987871,50,4.043126821517944
5,8,MOEAD,0.0,0.06108976588987871,50,4.608063459396362
5,9,MOEAD,0.0,0.06108976588987871,50,5.170955419540405
5,10,MOEAD,0.0,0.06108976588987871,50,5.740636348724365
5,11,MOEAD,0.0,0.06108976588987871,50,6.305806636810303
5,12,MOEAD,0.0,0.06108976588987871,50,6.886147737503052
5,13,MOEAD,0.0,0.06108976588987871,50,7.48503303527832
5,14,MOEAD,0.0,0.06108976588987871,50,8.082192420959473
5,15,MOEAD,0.0,0.06108976588987871,50,8.673436164855957
5,16,MOEAD,0.0,0.06108976588987871,50,9.261663913726807
5,17,MOEAD,0.0,0.06108976588987871,50,9.867085218429565
5,18,MOEAD,0.0,0.06108976588987871,50,10.457800388336182
5,19,MOEAD,0.0,0.06108976588987871,50,11.0456383228302
5,20,MOEAD,0.0,0.06108976588987871,50,11.612945556640625
5,21,MOEAD,0.0,0.06108976588987871,50,12.180167198181152
5,22,MOEAD,0.0,0.06108976588987871,50,12.746081829071045
5,23,MOEAD,0.0,0.06108976588987871,50,13.30857539176941
5,24,MOEAD,0.0,0.06108976588987871,50,13.874144554138184
5,25,MOEAD,0.0,0.06108976588987871,50,14.44771409034729
5,26,MOEAD,0.0,0.06108976588987871,50,15.014227867126465
5,27,MOEAD,0.0,0.06108976588987871,50,15.577846765518188
5,28,MOEAD,0.0,0.06108976588987871,50,16.144269227981567
5,29,MOEAD,0.0,0.06108976588987871,50,16.710115671157837
5,30,MOEAD,0.0,0.06108976588987871,50,17.29202651977539
